,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3700,31,blue-collar,single,secondary,no,0,yes,yes,unknown,16,may,111,1,-1,0,unknown,no
3719,36,admin,single,secondary,no,0,yes,yes,unknown,16,may,213,1,-1,0,unknown,no
3726,31,services,married,secondary,no,5,yes,no,unknown,16,may,216,1,-1,0,unknown,no
3728,32,management,single,tertiary,no,0,no,no,unknown,16,may,91,1,-1,0,unknown,no
3735,29,management,married,tertiary,no,1,yes,yes,unknown,16,may,49,1,-1,0,unknown,no
3737,39,management,married,tertiary,no,0,yes,yes,unknown,16,may,107,2,-1,0,unknown,no
3746,41,management,married,tertiary,no,0,no,yes,unknown,16,may,330,4,-1,0,unknown,no
3755,43,admin,single,secondary,no,6,no,no,unknown,16,may,244,1,-1,0,unknown,no
3757,33,services,divorced,secondary,no,2,yes,no,unknown,16,may,165,1,-1,0,unknown,no
3764,34,technician,single,secondary,no,0,yes,yes,unknown,16,may,214,1,-1,0,unknown,no
3765,23,admin,married,tertiary,no,2,yes,no,unknown,16,may,140,1,-1,0,unknown,no
3814,27,blue-collar,single,primary,no,0,yes,no,unknown,16,may,576,1,-1,0,unknown,no
3815,31,admin,married,secondary,no,5,no,no,unknown,16,may,102,1,-1,0,unknown,no
3844,54,technician,divorced,secondary,no,0,yes,no,unknown,16,may,161,1,-1,0,unknown,no
3847,24,services,single,secondary,no,0,no,no,unknown,16,may,280,1,-1,0,unknown,no
3862,29,unemployed,single,tertiary,no,0,yes,yes,unknown,16,may,703,4,-1,0,unknown,no
3865,44,services,married,secondary,no,0,yes,yes,unknown,16,may,471,2,-1,0,unknown,no
3867,44,admin,married,secondary,no,0,yes,yes,unknown,16,may,159,1,-1,0,unknown,no
3889,32,entrepreneur,single,tertiary,no,1,yes,yes,unknown,16,may,411,2,-1,0,unknown,no
3932,25,technician,single,secondary,no,2,yes,yes,unknown,16,may,304,2,-1,0,unknown,no
3981,30,management,single,tertiary,no,5,no,no,unknown,16,may,476,3,-1,0,unknown,no
3995,53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
3996,41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no
4002,40,blue-collar,married,secondary,no,0,yes,no,unknown,16,may,167,2,-1,0,unknown,no
4008,55,unknown,married,tertiary,no,0,no,no,unknown,16,may,409,3,-1,0,unknown,no
4011,27,management,single,tertiary,yes,0,yes,no,unknown,16,may,89,2,-1,0,unknown,no
4039,51,management,married,tertiary,no,0,yes,no,unknown,16,may,59,5,-1,0,unknown,no
4077,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
4085,33,admin,married,secondary,no,0,no,no,unknown,19,may,326,2,-1,0,unknown,no
4101,44,admin,divorced,secondary,no,2,yes,no,unknown,19,may,429,1,-1,0,unknown,no
4105,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,no
4115,57,management,married,primary,no,0,no,no,unknown,19,may,455,1,-1,0,unknown,no
4127,35,blue-collar,single,secondary,no,5,no,no,unknown,19,may,268,3,-1,0,unknown,no
4137,27,management,single,tertiary,yes,0,yes,no,unknown,19,may,352,1,-1,0,unknown,no
4149,31,admin,single,secondary,no,0,no,no,unknown,19,may,179,1,-1,0,unknown,no
4169,26,technician,single,secondary,no,3,yes,no,unknown,19,may,610,1,-1,0,unknown,no
4173,24,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,202,1,-1,0,unknown,no
4205,30,blue-collar,single,unknown,no,0,yes,no,unknown,19,may,199,1,-1,0,unknown,no
4207,22,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,123,1,-1,0,unknown,no
4221,41,technician,single,secondary,no,0,yes,yes,unknown,19,may,162,1,-1,0,unknown,no
4232,34,services,married,secondary,no,0,yes,no,unknown,19,may,115,4,-1,0,unknown,no
4246,40,management,married,tertiary,no,3,yes,yes,unknown,19,may,151,1,-1,0,unknown,no
4281,26,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,no
4315,27,blue-collar,single,secondary,no,5,yes,no,unknown,19,may,205,3,-1,0,unknown,no
4325,30,blue-collar,married,secondary,no,0,no,no,unknown,19,may,159,3,-1,0,unknown,no
4375,46,retired,married,primary,no,0,no,no,unknown,19,may,179,2,-1,0,unknown,no
4384,31,management,single,secondary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
4393,55,technician,divorced,secondary,no,0,yes,no,unknown,20,may,365,4,-1,0,unknown,no
4401,57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no
4411,39,unemployed,married,secondary,no,0,yes,no,unknown,20,may,191,1,-1,0,unknown,no
4416,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1205,1,-1,0,unknown,yes
4419,38,management,married,tertiary,no,0,yes,no,unknown,20,may,206,1,-1,0,unknown,no
4420,34,services,married,secondary,no,0,yes,no,unknown,20,may,79,1,-1,0,unknown,no
4443,38,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,90,1,-1,0,unknown,no
4447,32,blue-collar,married,primary,no,0,yes,no,unknown,20,may,142,1,-1,0,unknown,no
4453,39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,0,unknown,no
4455,31,blue-collar,married,secondary,no,2,yes,no,unknown,20,may,182,2,-1,0,unknown,yes
4496,33,admin,married,secondary,no,2,yes,no,unknown,20,may,201,1,-1,0,unknown,no
4497,39,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,40,1,-1,0,unknown,no
4523,31,technician,single,secondary,no,1,yes,no,unknown,20,may,71,3,-1,0,unknown,no
4524,31,technician,married,secondary,no,4,no,no,unknown,20,may,199,4,-1,0,unknown,no
4525,52,blue-collar,divorced,primary,no,0,yes,yes,unknown,20,may,47,1,-1,0,unknown,no
4548,40,admin,married,tertiary,no,0,yes,no,unknown,20,may,88,2,-1,0,unknown,no
4567,32,admin,married,secondary,no,0,yes,no,unknown,20,may,464,2,-1,0,unknown,no
4574,36,admin,single,secondary,no,0,no,no,unknown,20,may,37,1,-1,0,unknown,no
4586,34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
4590,43,blue-collar,married,primary,no,0,yes,no,unknown,20,may,592,1,-1,0,unknown,no
4604,34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no
4613,33,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,114,1,-1,0,unknown,no
4638,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,no
4644,33,services,single,secondary,no,0,yes,no,unknown,20,may,134,3,-1,0,unknown,no
4650,59,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,217,4,-1,0,unknown,no
4673,31,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,134,1,-1,0,unknown,no
4679,39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown,no
4711,52,services,married,secondary,no,0,yes,no,unknown,20,may,363,5,-1,0,unknown,no
4720,49,technician,single,secondary,no,0,yes,no,unknown,20,may,484,2,-1,0,unknown,no
4734,38,blue-collar,married,primary,no,0,yes,yes,unknown,20,may,165,2,-1,0,unknown,no
4749,30,technician,divorced,secondary,no,4,yes,no,unknown,20,may,270,1,-1,0,unknown,no
4771,39,blue-collar,married,primary,no,5,yes,no,unknown,21,may,167,1,-1,0,unknown,no
4787,34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21,may,339,1,-1,0,unknown,no
4812,35,technician,divorced,secondary,no,0,no,no,unknown,21,may,162,1,-1,0,unknown,no
4819,32,management,married,tertiary,no,0,yes,no,unknown,21,may,91,1,-1,0,unknown,no
4824,38,technician,married,secondary,no,0,yes,no,unknown,21,may,73,1,-1,0,unknown,no
4841,36,admin,married,secondary,no,0,no,no,unknown,21,may,117,1,-1,0,unknown,no
4847,34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,no
4853,26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,425,1,-1,0,unknown,no
4878,34,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no
4910,34,management,single,tertiary,no,0,yes,no,unknown,21,may,311,1,-1,0,unknown,no
4930,27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,no
4937,32,technician,single,tertiary,no,0,yes,no,unknown,21,may,250,2,-1,0,unknown,no
4963,33,technician,married,primary,no,5,no,no,unknown,21,may,57,2,-1,0,unknown,no
4973,34,management,married,tertiary,no,0,yes,no,unknown,21,may,88,2,-1,0,unknown,no
4980,29,blue-collar,single,secondary,no,0,no,no,unknown,21,may,623,1,-1,0,unknown,no
5012,40,services,divorced,secondary,no,0,no,no,unknown,21,may,111,4,-1,0,unknown,no
5015,35,technician,married,secondary,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
5039,32,blue-collar,married,secondary,no,0,yes,yes,unknown,21,may,143,2,-1,0,unknown,no
5045,39,services,married,secondary,no,0,yes,yes,unknown,21,may,240,3,-1,0,unknown,no
5066,34,entrepreneur,single,secondary,no,0,yes,yes,unknown,21,may,394,2,-1,0,unknown,no
5155,36,blue-collar,married,primary,no,0,yes,no,unknown,21,may,59,2,-1,0,unknown,no
5167,37,management,married,tertiary,no,0,yes,yes,unknown,21,may,72,5,-1,0,unknown,no
5189,35,services,married,secondary,no,0,yes,no,unknown,21,may,190,5,-1,0,unknown,no
5194,33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,-1,0,unknown,yes
5230,34,management,single,tertiary,no,0,yes,no,unknown,23,may,346,1,-1,0,unknown,no
5258,37,technician,married,secondary,no,0,yes,no,unknown,23,may,412,6,-1,0,unknown,no
5311,22,blue-collar,single,secondary,no,0,yes,no,unknown,23,may,816,2,-1,0,unknown,no
5323,31,admin,single,tertiary,no,0,yes,yes,unknown,23,may,181,1,-1,0,unknown,no
5325,44,blue-collar,single,unknown,no,0,yes,no,unknown,23,may,354,4,-1,0,unknown,no
5328,31,entrepreneur,married,tertiary,no,0,yes,no,unknown,23,may,275,2,-1,0,unknown,no
5337,31,management,single,tertiary,no,0,yes,no,unknown,23,may,391,1,-1,0,unknown,no
5344,32,technician,married,secondary,no,0,yes,no,unknown,23,may,134,2,-1,0,unknown,no
5353,36,management,divorced,tertiary,yes,-1,yes,yes,unknown,23,may,268,1,-1,0,unknown,no
5380,28,blue-collar,married,primary,no,4,yes,no,unknown,23,may,7,1,-1,0,unknown,no
5384,32,technician,divorced,tertiary,no,0,yes,yes,unknown,23,may,80,1,-1,0,unknown,no
5394,46,admin,single,unknown,yes,0,no,no,unknown,23,may,378,2,-1,0,unknown,no
5397,30,services,married,secondary,no,2,no,yes,unknown,23,may,50,3,-1,0,unknown,no
5417,45,services,married,secondary,no,0,yes,yes,unknown,23,may,268,1,-1,0,unknown,no
5428,32,blue-collar,single,secondary,no,3,yes,no,unknown,23,may,108,3,-1,0,unknown,no
5432,30,technician,married,secondary,no,0,yes,no,unknown,23,may,541,2,-1,0,unknown,no
5438,32,admin,married,secondary,no,0,no,no,unknown,23,may,206,3,-1,0,unknown,no
5440,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,no
5461,45,blue-collar,married,primary,no,0,no,no,unknown,23,may,574,5,-1,0,unknown,no
5463,40,admin,married,secondary,no,0,yes,no,unknown,23,may,193,2,-1,0,unknown,no
5479,50,admin,married,secondary,no,0,yes,yes,unknown,23,may,97,1,-1,0,unknown,no
5496,32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,no
5500,30,management,single,tertiary,no,6,yes,no,unknown,23,may,274,2,-1,0,unknown,no
5503,36,technician,divorced,tertiary,no,0,no,no,unknown,23,may,539,2,-1,0,unknown,no
5516,53,self-employed,married,secondary,no,1,yes,yes,unknown,23,may,178,1,-1,0,unknown,no
5527,33,blue-collar,married,secondary,no,0,no,no,unknown,23,may,211,3,-1,0,unknown,no
5529,58,retired,married,primary,no,0,yes,no,unknown,23,may,138,6,-1,0,unknown,no
5543,35,technician,married,secondary,no,0,yes,yes,unknown,23,may,107,2,-1,0,unknown,no
5548,46,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,172,3,-1,0,unknown,no
5549,29,management,single,tertiary,no,0,yes,no,unknown,23,may,331,2,-1,0,unknown,no
5572,33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,no
5588,37,blue-collar,married,primary,no,5,yes,no,unknown,23,may,266,2,-1,0,unknown,no
5593,30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no
5595,44,admin,married,secondary,no,0,yes,no,unknown,23,may,82,2,-1,0,unknown,no
5596,51,admin,married,secondary,no,3,no,yes,unknown,23,may,259,2,-1,0,unknown,no
5611,33,blue-collar,married,secondary,yes,2,no,no,unknown,23,may,74,4,-1,0,unknown,no
5614,37,entrepreneur,married,tertiary,no,0,no,no,unknown,23,may,118,3,-1,0,unknown,no
5633,35,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,100,4,-1,0,unknown,no
5637,38,admin,married,secondary,no,0,yes,no,unknown,23,may,353,2,-1,0,unknown,no
5639,27,admin,married,secondary,no,3,yes,no,unknown,23,may,159,5,-1,0,unknown,no
5654,52,admin,divorced,secondary,no,0,yes,no,unknown,26,may,206,1,-1,0,unknown,no
5668,59,retired,married,secondary,no,0,no,yes,unknown,26,may,155,1,-1,0,unknown,no
5676,43,entrepreneur,single,tertiary,no,0,yes,no,unknown,26,may,142,3,-1,0,unknown,no
5691,30,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,30,1,-1,0,unknown,no
5696,37,services,married,primary,no,0,yes,no,unknown,26,may,581,1,-1,0,unknown,no
5700,36,admin,married,secondary,no,0,no,no,unknown,26,may,80,1,-1,0,unknown,no
5701,39,blue-collar,married,unknown,no,0,yes,no,unknown,26,may,470,1,-1,0,unknown,no
5704,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no
5726,46,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,208,2,-1,0,unknown,no
5727,43,services,married,secondary,no,0,no,no,unknown,26,may,483,1,-1,0,unknown,no
5771,58,retired,married,secondary,no,0,yes,no,unknown,26,may,77,1,-1,0,unknown,no
5785,56,unemployed,married,primary,no,0,yes,no,unknown,26,may,250,1,-1,0,unknown,no
5799,58,technician,divorced,secondary,no,0,yes,no,unknown,26,may,273,2,-1,0,unknown,no
5824,48,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,unknown,no
5835,33,blue-collar,married,secondary,no,5,yes,no,unknown,26,may,175,2,-1,0,unknown,no
5846,28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown,yes
5858,39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown,no
5869,29,blue-collar,married,secondary,no,2,yes,yes,unknown,26,may,171,1,-1,0,unknown,no
5870,32,technician,single,secondary,no,0,yes,yes,unknown,26,may,916,2,-1,0,unknown,no
5884,32,blue-collar,divorced,secondary,no,3,yes,no,unknown,26,may,114,3,-1,0,unknown,no
5904,28,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,245,3,-1,0,unknown,no
5906,33,services,married,secondary,no,0,yes,no,unknown,26,may,192,6,-1,0,unknown,no
5910,42,blue-collar,married,unknown,no,0,no,no,unknown,26,may,270,2,-1,0,unknown,no
5926,29,student,single,tertiary,no,0,no,no,unknown,26,may,52,3,-1,0,unknown,no
5943,38,technician,married,secondary,no,6,yes,no,unknown,26,may,113,4,-1,0,unknown,no
5966,45,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,112,2,-1,0,unknown,no
5967,44,admin,married,secondary,no,0,no,no,unknown,26,may,85,3,-1,0,unknown,no
5989,33,management,single,secondary,no,0,yes,no,unknown,26,may,816,2,-1,0,unknown,no
6003,31,services,single,secondary,no,0,yes,no,unknown,26,may,223,2,-1,0,unknown,no
6017,29,self-employed,married,secondary,no,0,no,no,unknown,26,may,469,2,-1,0,unknown,no
6032,23,services,married,secondary,no,0,yes,yes,unknown,26,may,90,5,-1,0,unknown,no
6037,32,blue-collar,married,primary,no,4,yes,no,unknown,26,may,76,5,-1,0,unknown,no
6053,31,management,married,unknown,no,0,yes,no,unknown,26,may,763,6,-1,0,unknown,no
6069,46,technician,divorced,secondary,no,1,yes,yes,unknown,26,may,200,3,-1,0,unknown,no
6084,40,blue-collar,single,secondary,no,0,yes,no,unknown,27,may,59,4,-1,0,unknown,no
6086,38,services,single,secondary,no,0,yes,no,unknown,27,may,166,2,-1,0,unknown,no
6094,48,admin,married,primary,no,3,yes,no,unknown,27,may,148,4,-1,0,unknown,no
6107,43,services,married,secondary,no,0,yes,no,unknown,27,may,129,1,-1,0,unknown,no
6108,36,admin,married,secondary,no,0,yes,no,unknown,27,may,578,2,-1,0,unknown,no
6134,31,blue-collar,married,primary,yes,0,yes,no,unknown,27,may,159,2,-1,0,unknown,no
6162,30,entrepreneur,single,primary,no,0,yes,yes,unknown,27,may,1051,1,-1,0,unknown,yes
6175,27,admin,single,secondary,no,0,yes,no,unknown,27,may,265,1,-1,0,unknown,no
6206,28,management,single,tertiary,no,0,yes,no,unknown,27,may,290,1,-1,0,unknown,no
6245,51,management,married,tertiary,no,0,no,no,unknown,27,may,68,5,-1,0,unknown,no
6280,30,management,married,tertiary,no,0,yes,no,unknown,27,may,175,1,-1,0,unknown,no
6288,33,blue-collar,married,secondary,no,0,yes,no,unknown,27,may,190,1,-1,0,unknown,no
6297,53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,2,-1,0,unknown,no
6301,34,services,married,secondary,no,0,no,no,unknown,27,may,56,2,-1,0,unknown,no
6325,26,admin,married,secondary,no,0,no,no,unknown,27,may,755,1,-1,0,unknown,no
6327,36,management,married,tertiary,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
6357,33,management,single,tertiary,no,0,no,no,unknown,27,may,277,1,-1,0,unknown,no
6378,25,blue-collar,single,primary,no,6,yes,yes,unknown,27,may,174,2,-1,0,unknown,no
6384,22,technician,single,secondary,no,0,yes,no,unknown,27,may,394,1,-1,0,unknown,no
6392,37,blue-collar,married,secondary,no,0,no,no,unknown,27,may,33,6,-1,0,unknown,no
6396,24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no
6398,28,blue-collar,married,secondary,no,0,yes,no,unknown,27,may,548,1,-1,0,unknown,no
6420,29,management,single,secondary,no,0,yes,yes,unknown,27,may,92,2,-1,0,unknown,no
6432,38,management,married,secondary,no,0,yes,no,unknown,27,may,233,2,-1,0,unknown,no
6456,27,unemployed,single,secondary,no,0,yes,no,unknown,27,may,185,2,-1,0,unknown,no
6492,34,admin,single,secondary,no,0,yes,no,unknown,27,may,197,2,-1,0,unknown,no
6500,36,management,single,tertiary,no,0,yes,no,unknown,27,may,88,2,-1,0,unknown,no
6501,25,entrepreneur,single,tertiary,yes,6,yes,yes,unknown,27,may,3,4,-1,0,unknown,no
6512,30,management,single,tertiary,no,0,yes,yes,unknown,27,may,350,3,-1,0,unknown,no
6514,43,blue-collar,divorced,primary,no,6,yes,no,unknown,27,may,112,4,-1,0,unknown,no
6522,45,technician,divorced,secondary,no,0,yes,no,unknown,27,may,165,2,-1,0,unknown,no
6564,27,blue-collar,married,secondary,no,0,no,no,unknown,27,may,346,3,-1,0,unknown,no
6582,36,admin,single,secondary,no,0,yes,yes,unknown,28,may,117,6,-1,0,unknown,no
6583,32,blue-collar,married,secondary,no,0,yes,yes,unknown,28,may,219,3,-1,0,unknown,no
6610,31,services,single,secondary,no,0,yes,no,unknown,28,may,231,2,-1,0,unknown,no
6637,59,management,divorced,secondary,no,0,yes,no,unknown,28,may,248,6,-1,0,unknown,no
6670,30,technician,single,tertiary,no,0,yes,no,unknown,28,may,58,1,-1,0,unknown,no
6671,24,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,-1,0,unknown,no
6687,30,admin,single,secondary,no,-1,yes,no,unknown,28,may,141,1,-1,0,unknown,no
6715,28,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,386,1,-1,0,unknown,no
6721,28,blue-collar,single,secondary,no,1,no,no,unknown,28,may,181,1,-1,0,unknown,no
6761,29,services,married,tertiary,no,6,yes,no,unknown,28,may,143,2,-1,0,unknown,no
6844,44,management,married,tertiary,no,0,yes,no,unknown,28,may,260,1,-1,0,unknown,no
6854,57,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648,1,-1,0,unknown,yes
6895,59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no
6938,26,student,single,tertiary,no,0,yes,no,unknown,28,may,124,1,-1,0,unknown,no
6942,35,admin,single,secondary,no,3,yes,no,unknown,28,may,330,5,-1,0,unknown,no
6952,29,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,324,4,-1,0,unknown,no
6957,34,technician,married,secondary,no,6,yes,no,unknown,28,may,99,2,-1,0,unknown,no
6976,51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no
6999,32,blue-collar,married,secondary,no,0,yes,no,unknown,28,may,386,3,-1,0,unknown,no
7006,42,technician,divorced,secondary,no,0,yes,no,unknown,28,may,471,2,-1,0,unknown,no
7009,40,admin,married,secondary,no,2,no,no,unknown,28,may,187,3,-1,0,unknown,no
7035,30,blue-collar,married,primary,yes,0,yes,yes,unknown,28,may,92,5,-1,0,unknown,no
7080,28,blue-collar,married,secondary,no,2,yes,no,unknown,29,may,750,2,-1,0,unknown,no
7090,35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,543,1,-1,0,unknown,yes
7104,43,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,242,1,-1,0,unknown,no
7108,36,technician,single,unknown,no,0,yes,no,unknown,29,may,148,1,-1,0,unknown,no
7115,39,entrepreneur,married,tertiary,yes,1,yes,yes,unknown,29,may,102,1,-1,0,unknown,no
7135,55,management,married,tertiary,no,0,no,no,unknown,29,may,206,2,-1,0,unknown,no
7172,46,self-employed,married,secondary,no,0,no,no,unknown,29,may,137,1,-1,0,unknown,no
7173,45,technician,married,secondary,no,0,yes,no,unknown,29,may,155,1,-1,0,unknown,no
7180,23,services,single,secondary,no,0,yes,no,unknown,29,may,544,4,-1,0,unknown,no
