,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3847,24,services,single,1,no,0,no,no,unknown,16,5,280,1,-1,0,unknown,0
3862,29,unemployed,single,2,no,0,yes,yes,unknown,16,5,703,4,-1,0,unknown,0
3865,44,services,married,1,no,0,yes,yes,unknown,16,5,471,2,-1,0,unknown,0
3867,44,admin,married,1,no,0,yes,yes,unknown,16,5,159,1,-1,0,unknown,0
3889,32,entrepreneur,single,2,no,1,yes,yes,unknown,16,5,411,2,-1,0,unknown,0
3932,25,technician,single,1,no,2,yes,yes,unknown,16,5,304,2,-1,0,unknown,0
3981,30,management,single,2,no,5,no,no,unknown,16,5,476,3,-1,0,unknown,0
3995,53,blue-collar,married,1,no,2,yes,no,unknown,16,5,851,2,-1,0,unknown,0
3996,41,blue-collar,single,0,no,0,yes,no,unknown,16,5,522,5,-1,0,unknown,0
4002,40,blue-collar,married,1,no,0,yes,no,unknown,16,5,167,2,-1,0,unknown,0
4008,55,unknown,married,2,no,0,no,no,unknown,16,5,409,3,-1,0,unknown,0
4011,27,management,single,2,yes,0,yes,no,unknown,16,5,89,2,-1,0,unknown,0
4039,51,management,married,2,no,0,yes,no,unknown,16,5,59,5,-1,0,unknown,0
4077,42,management,divorced,2,no,0,no,no,unknown,19,5,131,2,-1,0,unknown,0
4085,33,admin,married,1,no,0,no,no,unknown,19,5,326,2,-1,0,unknown,0
4101,44,admin,divorced,1,no,2,yes,no,unknown,19,5,429,1,-1,0,unknown,0
4105,55,management,divorced,3,no,2,yes,no,unknown,19,5,95,1,-1,0,unknown,0
4115,57,management,married,0,no,0,no,no,unknown,19,5,455,1,-1,0,unknown,0
4127,35,blue-collar,single,1,no,5,no,no,unknown,19,5,268,3,-1,0,unknown,0
4137,27,management,single,2,yes,0,yes,no,unknown,19,5,352,1,-1,0,unknown,0
4149,31,admin,single,1,no,0,no,no,unknown,19,5,179,1,-1,0,unknown,0
4169,26,technician,single,1,no,3,yes,no,unknown,19,5,610,1,-1,0,unknown,0
4173,24,blue-collar,single,1,no,0,yes,no,unknown,19,5,202,1,-1,0,unknown,0
4205,30,blue-collar,single,3,no,0,yes,no,unknown,19,5,199,1,-1,0,unknown,0
4207,22,blue-collar,single,1,no,0,yes,no,unknown,19,5,123,1,-1,0,unknown,0
4221,41,technician,single,1,no,0,yes,yes,unknown,19,5,162,1,-1,0,unknown,0
4232,34,services,married,1,no,0,yes,no,unknown,19,5,115,4,-1,0,unknown,0
4246,40,management,married,2,no,3,yes,yes,unknown,19,5,151,1,-1,0,unknown,0
4281,26,blue-collar,divorced,1,no,0,yes,no,unknown,19,5,48,3,-1,0,unknown,0
4315,27,blue-collar,single,1,no,5,yes,no,unknown,19,5,205,3,-1,0,unknown,0
4325,30,blue-collar,married,1,no,0,no,no,unknown,19,5,159,3,-1,0,unknown,0
4375,46,retired,married,0,no,0,no,no,unknown,19,5,179,2,-1,0,unknown,0
4384,31,management,single,1,no,0,yes,no,unknown,20,5,150,1,-1,0,unknown,0
4393,55,technician,divorced,1,no,0,yes,no,unknown,20,5,365,4,-1,0,unknown,0
4401,57,management,married,2,no,0,yes,yes,unknown,20,5,107,2,-1,0,unknown,0
4411,39,unemployed,married,1,no,0,yes,no,unknown,20,5,191,1,-1,0,unknown,0
4416,35,blue-collar,divorced,1,no,0,yes,no,unknown,20,5,1205,1,-1,0,unknown,1
4419,38,management,married,2,no,0,yes,no,unknown,20,5,206,1,-1,0,unknown,0
4420,34,services,married,1,no,0,yes,no,unknown,20,5,79,1,-1,0,unknown,0
4443,38,blue-collar,married,1,no,0,yes,no,unknown,20,5,90,1,-1,0,unknown,0
4447,32,blue-collar,married,0,no,0,yes,no,unknown,20,5,142,1,-1,0,unknown,0
4453,39,services,married,1,no,0,yes,no,unknown,20,5,793,2,-1,0,unknown,0
4455,31,blue-collar,married,1,no,2,yes,no,unknown,20,5,182,2,-1,0,unknown,1
4496,33,admin,married,1,no,2,yes,no,unknown,20,5,201,1,-1,0,unknown,0
4497,39,blue-collar,married,1,no,0,yes,yes,unknown,20,5,40,1,-1,0,unknown,0
4523,31,technician,single,1,no,1,yes,no,unknown,20,5,71,3,-1,0,unknown,0
4524,31,technician,married,1,no,4,no,no,unknown,20,5,199,4,-1,0,unknown,0
4525,52,blue-collar,divorced,0,no,0,yes,yes,unknown,20,5,47,1,-1,0,unknown,0
4548,40,admin,married,2,no,0,yes,no,unknown,20,5,88,2,-1,0,unknown,0
4567,32,admin,married,1,no,0,yes,no,unknown,20,5,464,2,-1,0,unknown,0
4574,36,admin,single,1,no,0,no,no,unknown,20,5,37,1,-1,0,unknown,0
4586,34,management,married,2,no,0,yes,no,unknown,20,5,150,1,-1,0,unknown,0
4590,43,blue-collar,married,0,no,0,yes,no,unknown,20,5,592,1,-1,0,unknown,0
4604,34,services,divorced,1,no,0,yes,yes,unknown,20,5,203,1,-1,0,unknown,0
4613,33,blue-collar,married,1,no,0,yes,yes,unknown,20,5,114,1,-1,0,unknown,0
4638,33,management,single,1,no,0,no,no,unknown,20,5,190,2,-1,0,unknown,0
4644,33,services,single,1,no,0,yes,no,unknown,20,5,134,3,-1,0,unknown,0
4650,59,blue-collar,married,1,no,0,yes,no,unknown,20,5,217,4,-1,0,unknown,0
4673,31,blue-collar,married,1,no,0,yes,no,unknown,20,5,134,1,-1,0,unknown,0
4679,39,blue-collar,married,1,no,0,yes,no,unknown,20,5,165,2,-1,0,unknown,0
4711,52,services,married,1,no,0,yes,no,unknown,20,5,363,5,-1,0,unknown,0
4720,49,technician,single,1,no,0,yes,no,unknown,20,5,484,2,-1,0,unknown,0
4734,38,blue-collar,married,0,no,0,yes,yes,unknown,20,5,165,2,-1,0,unknown,0
4749,30,technician,divorced,1,no,4,yes,no,unknown,20,5,270,1,-1,0,unknown,0
4771,39,blue-collar,married,0,no,5,yes,no,unknown,21,5,167,1,-1,0,unknown,0
4787,34,blue-collar,divorced,1,no,0,no,yes,unknown,21,5,339,1,-1,0,unknown,0
4812,35,technician,divorced,1,no,0,no,no,unknown,21,5,162,1,-1,0,unknown,0
4819,32,management,married,2,no,0,yes,no,unknown,21,5,91,1,-1,0,unknown,0
4824,38,technician,married,1,no,0,yes,no,unknown,21,5,73,1,-1,0,unknown,0
4841,36,admin,married,1,no,0,no,no,unknown,21,5,117,1,-1,0,unknown,0
4847,34,services,married,1,no,0,yes,no,unknown,21,5,872,5,-1,0,unknown,0
4853,26,blue-collar,married,0,no,0,yes,no,unknown,21,5,425,1,-1,0,unknown,0
4878,34,management,single,2,no,0,yes,no,unknown,21,5,759,1,-1,0,unknown,0
4910,34,management,single,2,no,0,yes,no,unknown,21,5,311,1,-1,0,unknown,0
4930,27,blue-collar,single,1,no,0,yes,no,unknown,21,5,504,1,-1,0,unknown,0
4937,32,technician,single,2,no,0,yes,no,unknown,21,5,250,2,-1,0,unknown,0
4963,33,technician,married,0,no,5,no,no,unknown,21,5,57,2,-1,0,unknown,0
4973,34,management,married,2,no,0,yes,no,unknown,21,5,88,2,-1,0,unknown,0
4980,29,blue-collar,single,1,no,0,no,no,unknown,21,5,623,1,-1,0,unknown,0
5012,40,services,divorced,1,no,0,no,no,unknown,21,5,111,4,-1,0,unknown,0
5015,35,technician,married,1,no,1,yes,yes,unknown,21,5,85,1,-1,0,unknown,0
5039,32,blue-collar,married,1,no,0,yes,yes,unknown,21,5,143,2,-1,0,unknown,0
5045,39,services,married,1,no,0,yes,yes,unknown,21,5,240,3,-1,0,unknown,0
5066,34,entrepreneur,single,1,no,0,yes,yes,unknown,21,5,394,2,-1,0,unknown,0
5155,36,blue-collar,married,0,no,0,yes,no,unknown,21,5,59,2,-1,0,unknown,0
5167,37,management,married,2,no,0,yes,yes,unknown,21,5,72,5,-1,0,unknown,0
5189,35,services,married,1,no,0,yes,no,unknown,21,5,190,5,-1,0,unknown,0
5194,33,blue-collar,married,1,no,0,yes,no,unknown,21,5,521,3,-1,0,unknown,1
5230,34,management,single,2,no,0,yes,no,unknown,23,5,346,1,-1,0,unknown,0
5258,37,technician,married,1,no,0,yes,no,unknown,23,5,412,6,-1,0,unknown,0
5311,22,blue-collar,single,1,no,0,yes,no,unknown,23,5,816,2,-1,0,unknown,0
5323,31,admin,single,2,no,0,yes,yes,unknown,23,5,181,1,-1,0,unknown,0
5325,44,blue-collar,single,3,no,0,yes,no,unknown,23,5,354,4,-1,0,unknown,0
5328,31,entrepreneur,married,2,no,0,yes,no,unknown,23,5,275,2,-1,0,unknown,0
5337,31,management,single,2,no,0,yes,no,unknown,23,5,391,1,-1,0,unknown,0
5344,32,technician,married,1,no,0,yes,no,unknown,23,5,134,2,-1,0,unknown,0
5353,36,management,divorced,2,yes,-1,yes,yes,unknown,23,5,268,1,-1,0,unknown,0
5380,28,blue-collar,married,0,no,4,yes,no,unknown,23,5,7,1,-1,0,unknown,0
5384,32,technician,divorced,2,no,0,yes,yes,unknown,23,5,80,1,-1,0,unknown,0
5394,46,admin,single,3,yes,0,no,no,unknown,23,5,378,2,-1,0,unknown,0
5397,30,services,married,1,no,2,no,yes,unknown,23,5,50,3,-1,0,unknown,0
5417,45,services,married,1,no,0,yes,yes,unknown,23,5,268,1,-1,0,unknown,0
5428,32,blue-collar,single,1,no,3,yes,no,unknown,23,5,108,3,-1,0,unknown,0
5432,30,technician,married,1,no,0,yes,no,unknown,23,5,541,2,-1,0,unknown,0
5438,32,admin,married,1,no,0,no,no,unknown,23,5,206,3,-1,0,unknown,0
5440,39,self-employed,divorced,1,no,0,yes,no,unknown,23,5,210,2,-1,0,unknown,0
5461,45,blue-collar,married,0,no,0,no,no,unknown,23,5,574,5,-1,0,unknown,0
5463,40,admin,married,1,no,0,yes,no,unknown,23,5,193,2,-1,0,unknown,0
5479,50,admin,married,1,no,0,yes,yes,unknown,23,5,97,1,-1,0,unknown,0
5496,32,self-employed,single,1,no,4,yes,no,unknown,23,5,233,2,-1,0,unknown,0
5500,30,management,single,2,no,6,yes,no,unknown,23,5,274,2,-1,0,unknown,0
5503,36,technician,divorced,2,no,0,no,no,unknown,23,5,539,2,-1,0,unknown,0
5516,53,self-employed,married,1,no,1,yes,yes,unknown,23,5,178,1,-1,0,unknown,0
5527,33,blue-collar,married,1,no,0,no,no,unknown,23,5,211,3,-1,0,unknown,0
5529,58,retired,married,0,no,0,yes,no,unknown,23,5,138,6,-1,0,unknown,0
5543,35,technician,married,1,no,0,yes,yes,unknown,23,5,107,2,-1,0,unknown,0
5548,46,blue-collar,married,1,no,0,yes,no,unknown,23,5,172,3,-1,0,unknown,0
5549,29,management,single,2,no,0,yes,no,unknown,23,5,331,2,-1,0,unknown,0
5572,33,management,married,2,no,0,yes,no,unknown,23,5,57,5,-1,0,unknown,0
5588,37,blue-collar,married,0,no,5,yes,no,unknown,23,5,266,2,-1,0,unknown,0
5593,30,blue-collar,single,1,yes,4,yes,no,unknown,23,5,84,3,-1,0,unknown,0
5595,44,admin,married,1,no,0,yes,no,unknown,23,5,82,2,-1,0,unknown,0
5596,51,admin,married,1,no,3,no,yes,unknown,23,5,259,2,-1,0,unknown,0
5611,33,blue-collar,married,1,yes,2,no,no,unknown,23,5,74,4,-1,0,unknown,0
5614,37,entrepreneur,married,2,no,0,no,no,unknown,23,5,118,3,-1,0,unknown,0
5633,35,blue-collar,married,1,no,0,yes,no,unknown,23,5,100,4,-1,0,unknown,0
5637,38,admin,married,1,no,0,yes,no,unknown,23,5,353,2,-1,0,unknown,0
5639,27,admin,married,1,no,3,yes,no,unknown,23,5,159,5,-1,0,unknown,0
5654,52,admin,divorced,1,no,0,yes,no,unknown,26,5,206,1,-1,0,unknown,0
5668,59,retired,married,1,no,0,no,yes,unknown,26,5,155,1,-1,0,unknown,0
5676,43,entrepreneur,single,2,no,0,yes,no,unknown,26,5,142,3,-1,0,unknown,0
5691,30,blue-collar,married,1,no,0,yes,no,unknown,26,5,30,1,-1,0,unknown,0
5696,37,services,married,0,no,0,yes,no,unknown,26,5,581,1,-1,0,unknown,0
5700,36,admin,married,1,no,0,no,no,unknown,26,5,80,1,-1,0,unknown,0
5701,39,blue-collar,married,3,no,0,yes,no,unknown,26,5,470,1,-1,0,unknown,0
5704,37,blue-collar,married,0,no,0,yes,no,unknown,26,5,24,1,-1,0,unknown,0
5726,46,blue-collar,married,1,no,0,yes,no,unknown,26,5,208,2,-1,0,unknown,0
5727,43,services,married,1,no,0,no,no,unknown,26,5,483,1,-1,0,unknown,0
5771,58,retired,married,1,no,0,yes,no,unknown,26,5,77,1,-1,0,unknown,0
5785,56,unemployed,married,0,no,0,yes,no,unknown,26,5,250,1,-1,0,unknown,0
5799,58,technician,divorced,1,no,0,yes,no,unknown,26,5,273,2,-1,0,unknown,0
5824,48,blue-collar,married,1,no,0,yes,no,unknown,26,5,105,1,-1,0,unknown,0
5835,33,blue-collar,married,1,no,5,yes,no,unknown,26,5,175,2,-1,0,unknown,0
5846,28,self-employed,single,2,no,0,yes,no,unknown,26,5,1560,2,-1,0,unknown,1
5858,39,technician,married,1,no,1,yes,no,unknown,26,5,506,2,-1,0,unknown,0
5869,29,blue-collar,married,1,no,2,yes,yes,unknown,26,5,171,1,-1,0,unknown,0
5870,32,technician,single,1,no,0,yes,yes,unknown,26,5,916,2,-1,0,unknown,0
5884,32,blue-collar,divorced,1,no,3,yes,no,unknown,26,5,114,3,-1,0,unknown,0
5904,28,blue-collar,married,1,no,0,yes,no,unknown,26,5,245,3,-1,0,unknown,0
5906,33,services,married,1,no,0,yes,no,unknown,26,5,192,6,-1,0,unknown,0
5910,42,blue-collar,married,3,no,0,no,no,unknown,26,5,270,2,-1,0,unknown,0
5926,29,student,single,2,no,0,no,no,unknown,26,5,52,3,-1,0,unknown,0
5943,38,technician,married,1,no,6,yes,no,unknown,26,5,113,4,-1,0,unknown,0
5966,45,blue-collar,married,1,no,0,yes,no,unknown,26,5,112,2,-1,0,unknown,0
5967,44,admin,married,1,no,0,no,no,unknown,26,5,85,3,-1,0,unknown,0
5989,33,management,single,1,no,0,yes,no,unknown,26,5,816,2,-1,0,unknown,0
6003,31,services,single,1,no,0,yes,no,unknown,26,5,223,2,-1,0,unknown,0
6017,29,self-employed,married,1,no,0,no,no,unknown,26,5,469,2,-1,0,unknown,0
6032,23,services,married,1,no,0,yes,yes,unknown,26,5,90,5,-1,0,unknown,0
6037,32,blue-collar,married,0,no,4,yes,no,unknown,26,5,76,5,-1,0,unknown,0
6053,31,management,married,3,no,0,yes,no,unknown,26,5,763,6,-1,0,unknown,0
6069,46,technician,divorced,1,no,1,yes,yes,unknown,26,5,200,3,-1,0,unknown,0
6084,40,blue-collar,single,1,no,0,yes,no,unknown,27,5,59,4,-1,0,unknown,0
6086,38,services,single,1,no,0,yes,no,unknown,27,5,166,2,-1,0,unknown,0
6094,48,admin,married,0,no,3,yes,no,unknown,27,5,148,4,-1,0,unknown,0
6107,43,services,married,1,no,0,yes,no,unknown,27,5,129,1,-1,0,unknown,0
6108,36,admin,married,1,no,0,yes,no,unknown,27,5,578,2,-1,0,unknown,0
6134,31,blue-collar,married,0,yes,0,yes,no,unknown,27,5,159,2,-1,0,unknown,0
6162,30,entrepreneur,single,0,no,0,yes,yes,unknown,27,5,1051,1,-1,0,unknown,1
6175,27,admin,single,1,no,0,yes,no,unknown,27,5,265,1,-1,0,unknown,0
6206,28,management,single,2,no,0,yes,no,unknown,27,5,290,1,-1,0,unknown,0
6245,51,management,married,2,no,0,no,no,unknown,27,5,68,5,-1,0,unknown,0
6280,30,management,married,2,no,0,yes,no,unknown,27,5,175,1,-1,0,unknown,0
6288,33,blue-collar,married,1,no,0,yes,no,unknown,27,5,190,1,-1,0,unknown,0
6297,53,self-employed,married,0,no,6,yes,no,unknown,27,5,233,2,-1,0,unknown,0
6301,34,services,married,1,no,0,no,no,unknown,27,5,56,2,-1,0,unknown,0
6325,26,admin,married,1,no,0,no,no,unknown,27,5,755,1,-1,0,unknown,0
6327,36,management,married,2,no,0,yes,no,unknown,27,5,145,2,-1,0,unknown,0
6357,33,management,single,2,no,0,no,no,unknown,27,5,277,1,-1,0,unknown,0
6378,25,blue-collar,single,0,no,6,yes,yes,unknown,27,5,174,2,-1,0,unknown,0
6384,22,technician,single,1,no,0,yes,no,unknown,27,5,394,1,-1,0,unknown,0
6392,37,blue-collar,married,1,no,0,no,no,unknown,27,5,33,6,-1,0,unknown,0
6396,24,services,married,2,no,0,yes,no,unknown,27,5,299,1,-1,0,unknown,0
6398,28,blue-collar,married,1,no,0,yes,no,unknown,27,5,548,1,-1,0,unknown,0
6420,29,management,single,1,no,0,yes,yes,unknown,27,5,92,2,-1,0,unknown,0
6432,38,management,married,1,no,0,yes,no,unknown,27,5,233,2,-1,0,unknown,0
6456,27,unemployed,single,1,no,0,yes,no,unknown,27,5,185,2,-1,0,unknown,0
6492,34,admin,single,1,no,0,yes,no,unknown,27,5,197,2,-1,0,unknown,0
6500,36,management,single,2,no,0,yes,no,unknown,27,5,88,2,-1,0,unknown,0
6501,25,entrepreneur,single,2,yes,6,yes,yes,unknown,27,5,3,4,-1,0,unknown,0
6512,30,management,single,2,no,0,yes,yes,unknown,27,5,350,3,-1,0,unknown,0
6514,43,blue-collar,divorced,0,no,6,yes,no,unknown,27,5,112,4,-1,0,unknown,0
6522,45,technician,divorced,1,no,0,yes,no,unknown,27,5,165,2,-1,0,unknown,0
6564,27,blue-collar,married,1,no,0,no,no,unknown,27,5,346,3,-1,0,unknown,0
6582,36,admin,single,1,no,0,yes,yes,unknown,28,5,117,6,-1,0,unknown,0
6583,32,blue-collar,married,1,no,0,yes,yes,unknown,28,5,219,3,-1,0,unknown,0
6610,31,services,single,1,no,0,yes,no,unknown,28,5,231,2,-1,0,unknown,0
6637,59,management,divorced,1,no,0,yes,no,unknown,28,5,248,6,-1,0,unknown,0
6670,30,technician,single,2,no,0,yes,no,unknown,28,5,58,1,-1,0,unknown,0
6671,24,blue-collar,married,1,no,0,no,no,unknown,28,5,94,1,-1,0,unknown,0
6687,30,admin,single,1,no,-1,yes,no,unknown,28,5,141,1,-1,0,unknown,0
6715,28,blue-collar,single,1,no,0,yes,no,unknown,28,5,386,1,-1,0,unknown,0
6721,28,blue-collar,single,1,no,1,no,no,unknown,28,5,181,1,-1,0,unknown,0
6761,29,services,married,2,no,6,yes,no,unknown,28,5,143,2,-1,0,unknown,0
6844,44,management,married,2,no,0,yes,no,unknown,28,5,260,1,-1,0,unknown,0
6854,57,retired,married,2,no,0,yes,yes,unknown,28,5,648,1,-1,0,unknown,1
6895,59,technician,married,1,no,0,yes,yes,unknown,28,5,109,1,-1,0,unknown,0
6938,26,student,single,2,no,0,yes,no,unknown,28,5,124,1,-1,0,unknown,0
6942,35,admin,single,1,no,3,yes,no,unknown,28,5,330,5,-1,0,unknown,0
6952,29,blue-collar,single,1,no,0,yes,no,unknown,28,5,324,4,-1,0,unknown,0
6957,34,technician,married,1,no,6,yes,no,unknown,28,5,99,2,-1,0,unknown,0
6976,51,technician,divorced,1,no,0,yes,no,unknown,28,5,463,2,-1,0,unknown,0
6999,32,blue-collar,married,1,no,0,yes,no,unknown,28,5,386,3,-1,0,unknown,0
7006,42,technician,divorced,1,no,0,yes,no,unknown,28,5,471,2,-1,0,unknown,0
7009,40,admin,married,1,no,2,no,no,unknown,28,5,187,3,-1,0,unknown,0
7035,30,blue-collar,married,0,yes,0,yes,yes,unknown,28,5,92,5,-1,0,unknown,0
7080,28,blue-collar,married,1,no,2,yes,no,unknown,29,5,750,2,-1,0,unknown,0
7090,35,blue-collar,married,1,no,0,yes,yes,unknown,29,5,543,1,-1,0,unknown,1
7104,43,blue-collar,married,1,no,0,yes,yes,unknown,29,5,242,1,-1,0,unknown,0
7108,36,technician,single,3,no,0,yes,no,unknown,29,5,148,1,-1,0,unknown,0
7115,39,entrepreneur,married,2,yes,1,yes,yes,unknown,29,5,102,1,-1,0,unknown,0
7135,55,management,married,2,no,0,no,no,unknown,29,5,206,2,-1,0,unknown,0
7172,46,self-employed,married,1,no,0,no,no,unknown,29,5,137,1,-1,0,unknown,0
7173,45,technician,married,1,no,0,yes,no,unknown,29,5,155,1,-1,0,unknown,0
7180,23,services,single,1,no,0,yes,no,unknown,29,5,544,4,-1,0,unknown,0
7185,35,self-employed,married,1,no,0,yes,no,unknown,29,5,633,6,-1,0,unknown,0
7233,40,admin,married,1,no,0,yes,yes,unknown,29,5,49,3,-1,0,unknown,0
7235,51,management,married,2,no,0,yes,yes,unknown,29,5,410,5,-1,0,unknown,0
7240,43,self-employed,married,3,no,6,yes,no,unknown,29,5,365,2,-1,0,unknown,0
7242,60,blue-collar,divorced,1,no,0,yes,no,unknown,29,5,1207,1,-1,0,unknown,1
7244,37,technician,single,1,no,3,yes,no,unknown,29,5,82,1,-1,0,unknown,0
7285,28,technician,single,1,no,1,yes,no,unknown,29,5,364,3,-1,0,unknown,0
7301,58,blue-collar,married,0,no,0,yes,no,unknown,29,5,535,2,-1,0,unknown,0
7321,56,management,married,1,no,0,yes,no,unknown,29,5,726,1,-1,0,unknown,0
7325,39,management,married,2,no,0,yes,no,unknown,29,5,184,2,-1,0,unknown,0
7326,40,blue-collar,married,1,no,0,yes,yes,unknown,29,5,245,3,-1,0,unknown,0
7329,35,management,married,1,no,1,yes,no,unknown,29,5,246,2,-1,0,unknown,0
7388,42,entrepreneur,married,1,no,0,yes,yes,unknown,29,5,128,3,-1,0,unknown,0
7400,36,services,married,1,no,0,no,no,unknown,29,5,752,2,-1,0,unknown,0
7405,49,blue-collar,married,1,no,0,yes,no,unknown,29,5,67,2,-1,0,unknown,0
7424,39,admin,married,1,yes,0,no,no,unknown,29,5,59,3,-1,0,unknown,0
7427,54,blue-collar,divorced,1,no,0,yes,yes,unknown,29,5,273,2,-1,0,unknown,0
7432,36,management,single,2,no,0,yes,no,unknown,29,5,211,6,-1,0,unknown,0
7440,37,admin,single,1,no,0,yes,no,unknown,29,5,147,4,-1,0,unknown,0
7441,47,blue-collar,married,1,no,0,yes,no,unknown,29,5,135,2,-1,0,unknown,0
7445,42,technician,married,1,no,2,no,no,unknown,29,5,249,2,-1,0,unknown,0
7448,31,admin,single,1,no,0,yes,yes,unknown,29,5,183,3,-1,0,unknown,0
7471,29,blue-collar,single,1,no,0,yes,no,unknown,29,5,106,4,-1,0,unknown,0
7473,39,blue-collar,married,0,no,0,no,no,unknown,29,5,191,5,-1,0,unknown,0
7476,46,blue-collar,married,1,no,0,yes,no,unknown,29,5,328,2,-1,0,unknown,0
7486,39,blue-collar,married,1,no,0,yes,no,unknown,29,5,209,3,-1,0,unknown,0
7564,55,technician,divorced,2,no,0,yes,no,unknown,30,5,234,1,-1,0,unknown,0
7592,35,management,single,2,no,4,yes,no,unknown,30,5,449,1,-1,0,unknown,0
7597,37,services,married,2,no,0,yes,no,unknown,30,5,55,1,-1,0,unknown,0
7598,40,management,married,2,no,0,yes,no,unknown,30,5,138,1,-1,0,unknown,0
7602,35,admin,single,2,no,0,no,no,unknown,30,5,327,1,-1,0,unknown,0
7637,48,technician,married,1,yes,0,no,no,unknown,30,5,682,1,-1,0,unknown,1
7679,55,unemployed,single,0,no,5,yes,no,unknown,30,5,63,2,-1,0,unknown,0
7699,26,blue-collar,single,1,no,2,yes,no,unknown,30,5,170,4,-1,0,unknown,0
7710,51,management,married,2,no,0,yes,no,unknown,30,5,151,1,-1,0,unknown,0
7749,57,technician,married,1,no,0,yes,yes,unknown,30,5,200,2,-1,0,unknown,0
7788,35,management,single,2,no,0,yes,no,unknown,30,5,147,1,-1,0,unknown,0
7794,28,management,single,2,no,0,yes,no,unknown,30,5,224,4,-1,0,unknown,0
7823,51,entrepreneur,married,1,no,0,no,no,unknown,30,5,510,3,-1,0,unknown,0
7829,44,technician,married,1,no,0,yes,no,unknown,30,5,243,3,-1,0,unknown,0
7848,40,blue-collar,married,1,no,0,yes,no,unknown,30,5,376,3,-1,0,unknown,0
7863,30,technician,married,1,no,1,yes,no,unknown,30,5,189,5,-1,0,unknown,0
7872,55,technician,married,1,no,0,yes,no,unknown,30,5,119,2,-1,0,unknown,0
7873,35,technician,single,1,no,1,no,no,unknown,30,5,66,4,-1,0,unknown,0
7888,36,blue-collar,married,1,no,0,yes,no,unknown,30,5,54,4,-1,0,unknown,0
7893,42,technician,divorced,1,no,0,yes,no,unknown,30,5,115,6,-1,0,unknown,0
7908,38,unemployed,divorced,1,no,0,yes,no,unknown,30,5,281,4,-1,0,unknown,0
7912,51,management,single,2,no,0,yes,no,unknown,30,5,164,2,-1,0,unknown,0
7939,41,blue-collar,married,0,no,0,yes,no,unknown,30,5,232,3,-1,0,unknown,0
7955,37,admin,divorced,1,no,0,yes,no,unknown,30,5,127,5,-1,0,unknown,0
8001,52,blue-collar,married,1,no,0,no,no,unknown,2,6,163,1,-1,0,unknown,0
8015,31,blue-collar,married,1,no,0,yes,no,unknown,2,6,245,1,-1,0,unknown,0
8019,59,retired,divorced,2,no,4,yes,no,unknown,2,6,517,2,-1,0,unknown,0
8025,38,blue-collar,single,1,no,4,yes,no,unknown,2,6,129,1,-1,0,unknown,0
8034,36,services,married,0,no,0,yes,no,unknown,2,6,1036,1,-1,0,unknown,1
8081,51,management,divorced,2,no,6,no,no,unknown,2,6,193,4,-1,0,unknown,0
8088,30,blue-collar,married,0,no,4,yes,no,unknown,2,6,34,1,-1,0,unknown,0
8089,33,management,married,2,no,0,yes,no,unknown,2,6,223,1,-1,0,unknown,0
8102,35,management,single,2,no,0,yes,no,unknown,2,6,184,1,-1,0,unknown,0
8106,34,management,single,2,no,0,yes,no,unknown,2,6,83,1,-1,0,unknown,0
8124,56,retired,married,1,no,-1,yes,no,unknown,2,6,45,1,-1,0,unknown,0
8136,27,services,single,1,no,1,yes,yes,unknown,2,6,162,3,-1,0,unknown,0
8154,44,technician,married,1,no,0,no,no,unknown,2,6,302,1,-1,0,unknown,0
8155,39,management,married,2,no,0,yes,no,unknown,2,6,46,2,-1,0,unknown,0
8168,31,blue-collar,married,1,no,0,no,no,unknown,2,6,147,1,-1,0,unknown,0
8171,50,technician,married,1,no,0,yes,no,unknown,2,6,171,2,-1,0,unknown,0
8200,36,entrepreneur,married,2,no,0,no,no,unknown,2,6,87,3,-1,0,unknown,0
8212,45,blue-collar,divorced,0,no,6,yes,no,unknown,2,6,159,6,-1,0,unknown,0
8221,41,technician,married,1,no,0,no,no,unknown,2,6,157,3,-1,0,unknown,0
8223,35,services,married,2,no,0,yes,no,unknown,2,6,312,2,-1,0,unknown,0
8232,58,self-employed,divorced,2,no,3,yes,yes,unknown,2,6,129,4,-1,0,unknown,0
8266,33,admin,single,1,no,0,yes,no,unknown,2,6,32,2,-1,0,unknown,0
8283,32,blue-collar,married,0,no,2,yes,no,unknown,2,6,18,1,-1,0,unknown,0
8285,32,blue-collar,divorced,1,no,0,yes,no,unknown,2,6,746,2,-1,0,unknown,0
8288,36,blue-collar,married,1,yes,-2,no,no,unknown,2,6,316,1,-1,0,unknown,0
