,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3
1769,0.34615384615384615,3.0,0.25,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.25551180947031205,0.47843334330867926,0.2994904969152503
1787,0.2692307692307693,2.0,0.25,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.4910065018373677,-0.44155943480448756,0.10506044293545924
1836,0.05769230769230771,1.0,1.0,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.12788721717254692,0.7177311520348516,-1.050643286664789
1837,0.25,1.0,0.25,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2604266582688908,0.6756470947436723,-1.0625807014968507
1846,0.23076923076923084,1.0,0.25,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.28740193400929515,0.4614002641135203,0.266471705633464
1884,0.2692307692307693,1.0,0.5,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
1891,0.48076923076923084,1.0,0.625,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
1919,0.25,1.0,0.25,9.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
1920,0.46153846153846156,0.0,0.25,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
1928,0.2692307692307693,2.0,0.75,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
1930,0.25,2.0,0.25,9.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
1973,0.6730769230769232,2.0,0.25,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2507312494018026,0.5129379721987041,0.3396505788398998
1996,0.48076923076923084,0.0,0.25,9.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
1999,0.1923076923076924,1.0,0.5,9.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
2027,0.28846153846153855,1.0,0.25,9.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2507312494018026,0.5129379721987041,0.3396505788398998
2041,0.7500000000000001,1.0,0.25,12.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2050,0.5961538461538463,2.0,0.25,12.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2056,0.3076923076923077,1.0,0.25,12.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.25401565192085795,0.5038609092839563,0.29798689054627203
2072,0.25,0.0,0.25,12.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
2076,0.3653846153846154,2.0,0.25,12.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2093,0.28846153846153855,0.0,0.5,12.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
2103,0.21153846153846156,1.0,0.25,12.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
2129,0.17307692307692313,1.0,0.375,12.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2168,0.2692307692307693,1.0,0.875,12.0,5.0,2.0,-1.0,0.0,0.0,1.0,0.25551180947031205,0.47843334330867926,0.2994904969152503
2177,0.48076923076923084,0.0,0.25,12.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2208,0.0961538461538462,1.0,0.875,12.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2236,0.5192307692307693,2.0,0.25,12.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2254,0.7115384615384616,0.0,0.25,12.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
2291,0.7500000000000001,0.0,0.25,12.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2347,0.28846153846153855,1.0,0.875,13.0,5.0,1.0,-1.0,0.0,1.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2365,0.2692307692307693,1.0,0.5,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2507312494018026,0.5129379721987041,0.3396505788398998
2372,0.21153846153846156,0.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
2388,0.6923076923076924,2.0,0.25,13.0,5.0,1.0,-1.0,0.0,1.0,0.0,0.2586594812645201,0.4850425495668118,0.3348581912937111
2400,0.0961538461538462,1.0,0.875,13.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2434,0.7500000000000001,1.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.49011218594110084,0.3218238940414807,0.27555957222819916
2444,0.5192307692307693,2.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2453,0.5000000000000001,2.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
2474,0.0961538461538462,0.0,0.75,13.0,5.0,2.0,-1.0,0.0,1.0,0.0,-0.45822206140211774,0.30479081484632176,0.24254078094641274
2488,0.6923076923076924,0.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.28740193400929515,0.4614002641135203,0.266471705633464
2489,0.5000000000000001,2.0,0.25,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.25401565192085795,0.5038609092839563,0.29798689054627203
2513,0.5192307692307693,2.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2524,0.46153846153846156,2.0,0.875,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
2534,0.17307692307692313,1.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
2536,0.3076923076923077,2.0,0.5,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2823181372512944,0.6288151648229853,-1.2246682033519234
2537,0.5000000000000001,3.0,0.625,13.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.5432354959341741,0.618789988910523,0.30602013336500833
2566,0.4423076923076924,2.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.6362254987655268,-0.8528347857597044,0.18337182099506177
2573,0.5384615384615385,0.0,0.25,13.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.77722922444047,-0.11502417321612365,-1.305541634977243
2588,0.7500000000000001,3.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2623,0.5000000000000001,1.0,0.25,13.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2637,0.8076923076923078,2.0,0.25,13.0,5.0,4.0,-1.0,0.0,0.0,0.0,-0.20709256335636209,0.4820905378943652,0.25305534433379917
2652,0.6538461538461539,3.0,0.25,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.5449424384030835,0.8104861726212796,-1.0835813230222722
2653,0.7115384615384616,1.0,0.25,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.4995236768051956,-0.4426635609650327,0.14430148192113512
2666,0.25,2.0,0.25,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.36167496707069324,-0.39395780978907186,0.1445281157427004
2695,0.3846153846153847,0.0,0.25,13.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
2733,0.7500000000000001,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
2753,0.6538461538461539,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.6509142912518758,-0.8464855838558786,0.11401168448582388
2754,0.17307692307692313,1.0,0.0,14.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2761,0.6538461538461539,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2586594812645201,0.4850425495668118,0.3348581912937111
2762,0.5000000000000001,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
2768,0.5000000000000001,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2788,0.5384615384615385,0.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.6190241667128927,-0.8294525046607196,0.1470304757676103
2790,0.48076923076923084,1.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.3369150038464741,0.6252054509965979,0.32620172383388124
2794,0.5192307692307693,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2807,0.5000000000000001,1.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2825,0.7500000000000001,2.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.6509142912518758,-0.8464855838558786,0.11401168448582388
2843,0.46153846153846156,2.0,0.375,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.4711613874117274,0.7748175774161751,-1.075337147385461
2854,0.25,2.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.7119653484169418,-0.15179689458177323,-1.2580564203547557
2871,0.5000000000000001,1.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5228966263763508,-0.45859251399964657,0.07204165165367282
2883,0.5576923076923077,0.0,0.5,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2890,0.6153846153846154,1.0,0.25,14.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.8329668021853988,-0.7247644542639803,0.16180428785417955
2911,0.46153846153846156,1.0,0.625,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
2925,0.46153846153846156,1.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.3633819095396027,-0.20226162607831522,-1.2450733406445802
2936,0.5961538461538463,0.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.26402898443813994,0.47732921714813425,0.3387315359009263
2959,0.6153846153846154,1.0,0.25,14.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.8074124065105437,-0.3237534361220392,0.05104103012825112
2982,0.7500000000000001,2.0,0.125,14.0,5.0,2.0,-1.0,0.0,1.0,0.0,0.25186874203760995,0.4607612665655202,0.2333197386956044
3116,0.25,1.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,1.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
3120,0.34615384615384615,1.0,0.25,14.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
3130,0.5961538461538463,0.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.2891088764782046,0.6530964478242769,-1.1231297507538167
3147,0.5384615384615385,1.0,0.25,14.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.3369150038464741,0.6252054509965979,0.32620172383388124
3159,0.48076923076923084,1.0,0.25,14.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.5402383745239602,0.8303961708723201,-1.1126151873664303
3161,0.48076923076923084,1.0,0.25,14.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.48969263194621815,-0.781850879645304,0.18649814857485147
3166,0.7115384615384616,2.0,0.25,14.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
3180,0.2692307692307693,2.0,0.25,15.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
3205,0.17307692307692313,1.0,0.25,15.0,5.0,6.0,-1.0,0.0,0.0,0.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
3208,0.6346153846153847,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.2593980536425545,-0.5636642551816612,0.12128960017305734
3222,0.576923076923077,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.26402898443813994,0.47732921714813425,0.3387315359009263
3231,0.7692307692307693,1.0,0.25,15.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.9067478531767549,-0.6890958590588758,0.15356011221736832
3295,0.42307692307692313,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
3301,0.05769230769230771,1.0,0.25,15.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.24872107024340184,0.45415206030738764,0.19795204431714364
3303,0.23076923076923084,1.0,0.5,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5719177141434879,0.5962393419911275,0.2454710841080423
3342,0.8076923076923078,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.7787301883012299,-0.30120278920264376,0.11159007938521714
3368,0.1923076923076924,1.0,0.25,15.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.25551180947031205,0.47843334330867926,0.2994904969152503
3372,0.326923076923077,2.0,1.0,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.2862094939964883,0.44933777312380696,0.3114859219996853
3374,0.13461538461538464,2.0,1.0,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5431752613987129,0.619881627444419,0.3138575697682894
3380,0.5576923076923077,0.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
3382,0.28846153846153855,0.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
3384,0.7500000000000001,3.0,0.25,15.0,5.0,2.0,-1.0,0.0,0.0,1.0,0.48969263194621815,-0.781850879645304,0.18649814857485147
3423,0.5192307692307693,2.0,0.25,15.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.8616490203947126,-0.7473151011833759,0.10125523859721353
3433,0.326923076923077,2.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.6509142912518758,-0.8464855838558786,0.11401168448582388
3456,0.3846153846153847,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.7755222819715606,-0.30672035692688027,0.08405982141003754
3458,0.3076923076923077,1.0,0.75,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
3473,0.2692307692307693,1.0,1.0,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5724096962135298,-0.2947873271165691,0.13177166985409006
3493,0.15384615384615385,1.0,0.5,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
3504,0.576923076923077,1.0,0.25,15.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.48969263194621815,-0.781850879645304,0.18649814857485147
3506,0.730769230769231,1.0,0.25,15.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
3522,0.5000000000000001,0.0,0.25,15.0,5.0,6.0,-1.0,0.0,0.0,0.0,-0.4884052434721914,0.5135200777522374,-1.1140418841590813
3552,0.13461538461538464,1.0,0.25,15.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.26402898443813994,0.47732921714813425,0.3387315359009263
3600,0.3653846153846154,1.0,0.375,15.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.25551180947031205,0.47843334330867926,0.2994904969152503
3657,0.7115384615384616,1.0,0.25,16.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.6509142912518758,-0.8464855838558786,0.11401168448582388
3661,0.25,1.0,0.25,16.0,5.0,4.0,-1.0,0.0,0.0,1.0,0.1261802747036375,0.5260349683240949,0.3389581697224916
3670,0.2692307692307693,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.622232073042562,-0.8239349369364831,0.1745607337427899
3674,0.7692307692307693,0.0,1.0,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.494214408167037,-0.4360418670802511,0.13259070091063885
3678,0.42307692307692313,1.0,0.5,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
3690,0.2692307692307693,2.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.8329668021853988,-0.7247644542639803,0.16180428785417955
3698,0.28846153846153855,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5449424384030835,0.8104861726212796,-1.0835813230222722
3700,0.25,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
3719,0.34615384615384615,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.36167496707069324,-0.39395780978907186,0.1445281157427004
3726,0.25,1.0,0.875,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.6194437207077754,0.3694255190568966,0.31502724503544033
3728,0.2692307692307693,2.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.4313286588637053,0.5642220892706667,0.31900569874838924
3735,0.21153846153846156,2.0,0.375,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.9207412788997197,-0.717995707882097,0.16237119946964018
3737,0.40384615384615385,2.0,0.25,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.5352470295359953,0.6477770500763113,0.3186499573144781
3746,0.4423076923076924,2.0,0.25,16.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.2604266582688908,0.6756470947436723,-1.0625807014968507
3755,0.48076923076923084,1.0,1.0,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2587197157999813,0.48395091103291576,0.32702075489043003
3757,0.28846153846153855,1.0,0.5,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.9371370138549782,-0.5199503222675146,-1.2965903934268783
3764,0.3076923076923077,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.5432354959341741,0.618789988910523,0.30602013336500833
3765,0.0961538461538462,2.0,0.5,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.4841744646391436,-0.41321603839466425,0.15374323859555572
3814,0.17307692307692313,0.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
3815,0.25,1.0,0.875,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.6221718385071008,-0.8228432984025871,0.18239817014607096
3844,0.6923076923076924,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.29878921776736156,0.6063061465618461,0.3309431135804508
3847,0.11538461538461542,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,-0.49694422313932496,0.350167290451304,0.32424236788829564
3862,0.21153846153846156,2.0,0.25,16.0,5.0,4.0,-1.0,0.0,0.0,0.0,0.9207412788997197,-0.717995707882097,0.16237119946964018
3865,0.5000000000000001,1.0,0.25,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.6362254987655268,-0.8528347857597044,0.18337182099506177
3867,0.5000000000000001,1.0,0.25,16.0,5.0,1.0,-1.0,0.0,0.0,1.0,0.2604266582688908,0.6756470947436723,-1.0625807014968507
3889,0.2692307692307693,2.0,0.375,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.7965479585751956,-0.5519675749879753,-1.2230557787865315
3932,0.13461538461538464,1.0,0.5,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,-0.8204636527020504,-0.7932381200985402,0.07264337919662578
3981,0.23076923076923084,2.0,0.875,16.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.24867977227208793,0.5067767397185026,0.3481732925753469
3995,0.6730769230769232,1.0,0.5,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
3996,0.4423076923076924,0.0,0.25,16.0,5.0,5.0,-1.0,0.0,0.0,0.0,,,
4002,0.42307692307692313,1.0,0.25,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4008,0.7115384615384616,2.0,0.25,16.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4011,0.17307692307692313,2.0,0.25,16.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4039,0.6346153846153847,2.0,0.25,16.0,5.0,5.0,-1.0,0.0,0.0,0.0,,,
4077,0.46153846153846156,2.0,0.25,19.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4085,0.28846153846153855,1.0,0.25,19.0,5.0,2.0,-1.0,0.0,0.0,1.0,,,
4101,0.5000000000000001,1.0,0.5,19.0,5.0,1.0,-1.0,0.0,0.0,1.0,,,
4105,0.7115384615384616,3.0,0.5,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4115,0.7500000000000001,0.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4127,0.326923076923077,1.0,0.875,19.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4137,0.17307692307692313,2.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4149,0.25,1.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,1.0,,,
4169,0.15384615384615385,1.0,0.625,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4173,0.11538461538461542,1.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4205,0.23076923076923084,3.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4207,0.07692307692307698,1.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4221,0.4423076923076924,1.0,0.25,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4232,0.3076923076923077,1.0,0.25,19.0,5.0,4.0,-1.0,0.0,0.0,0.0,,,
4246,0.42307692307692313,2.0,0.625,19.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4281,0.15384615384615385,1.0,0.25,19.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4315,0.17307692307692313,1.0,0.875,19.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4325,0.23076923076923084,1.0,0.25,19.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4375,0.5384615384615385,0.0,0.25,19.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4384,0.25,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4393,0.7115384615384616,1.0,0.25,20.0,5.0,4.0,-1.0,0.0,0.0,0.0,,,
4401,0.7500000000000001,2.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4411,0.40384615384615385,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4416,0.326923076923077,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,1.0,0.0,,,
4419,0.3846153846153847,2.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4420,0.3076923076923077,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4443,0.3846153846153847,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4447,0.2692307692307693,0.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4453,0.40384615384615385,1.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4455,0.25,1.0,0.5,20.0,5.0,2.0,-1.0,0.0,1.0,0.0,,,
4496,0.28846153846153855,1.0,0.5,20.0,5.0,1.0,-1.0,0.0,0.0,1.0,,,
4497,0.40384615384615385,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4523,0.25,1.0,0.375,20.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4524,0.25,1.0,0.75,20.0,5.0,4.0,-1.0,0.0,0.0,0.0,,,
4525,0.6538461538461539,0.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4548,0.42307692307692313,2.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,1.0,,,
4567,0.2692307692307693,1.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,1.0,,,
4574,0.34615384615384615,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,1.0,,,
4586,0.3076923076923077,2.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4590,0.48076923076923084,0.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4604,0.3076923076923077,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4613,0.28846153846153855,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4638,0.28846153846153855,1.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4644,0.28846153846153855,1.0,0.25,20.0,5.0,3.0,-1.0,0.0,0.0,0.0,,,
4650,0.7884615384615384,1.0,0.25,20.0,5.0,4.0,-1.0,0.0,0.0,0.0,,,
4673,0.25,1.0,0.25,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4679,0.40384615384615385,1.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4711,0.6538461538461539,1.0,0.25,20.0,5.0,5.0,-1.0,0.0,0.0,0.0,,,
4720,0.5961538461538463,1.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4734,0.3846153846153847,0.0,0.25,20.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4749,0.23076923076923084,1.0,0.75,20.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4771,0.40384615384615385,0.0,0.875,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4787,0.3076923076923077,1.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4812,0.326923076923077,1.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4819,0.2692307692307693,2.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4824,0.3846153846153847,1.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4841,0.34615384615384615,1.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,1.0,,,
4847,0.3076923076923077,1.0,0.25,21.0,5.0,5.0,-1.0,0.0,0.0,0.0,,,
4853,0.15384615384615385,0.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4878,0.3076923076923077,2.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4910,0.3076923076923077,2.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4930,0.17307692307692313,1.0,0.25,21.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
4937,0.2692307692307693,2.0,0.25,21.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
4963,0.28846153846153855,0.0,0.875,21.0,5.0,2.0,-1.0,0.0,0.0,0.0,,,
